source_whois_id,source_character_id,source_character_name,whois_descriptor,whois_text_excerpt,mentioned_name,mention_type,heading,evidence_excerpt,confidence,matched_known_character
whois_qwait_1781605442,,Qwait,Maia,"Qwait the Airborne-Hobbit is a Maia (Cartographer).
Last login 3 months and 13 days ago from *.sg.

The teddybear says 'I love you too, Qwait...'
You find a form of beauty in others' pains.

P(Adore,Tulisa,Selena,Resida,Hoal,Katlen)",Resida,comma_name_list,,"P(Adore,Tulisa,Selena,Resida,Hoal,Katlen)",low,no
whois_qwait_1781605442,,Qwait,Maia,"Qwait the Airborne-Hobbit is a Maia (Cartographer).
Last login 3 months and 13 days ago from *.sg.

The teddybear says 'I love you too, Qwait...'
You find a form of beauty in others' pains.

P(Adore,Tulisa,Selena,Resida,Hoal,Katlen)",Hoal,comma_name_list,,"P(Adore,Tulisa,Selena,Resida,Hoal,Katlen)",low,no
whois_qwait_1781605442,,Qwait,Maia,"Qwait the Airborne-Hobbit is a Maia (Cartographer).
Last login 3 months and 13 days ago from *.sg.

The teddybear says 'I love you too, Qwait...'
You find a form of beauty in others' pains.

P(Adore,Tulisa,Selena,Resida,Hoal,Katlen)",Katlen,comma_name_list,,"P(Adore,Tulisa,Selena,Resida,Hoal,Katlen)",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Zébuceta,heading_name_list,Darkies,"Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...",medium,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Mumm,heading_name_list,Darkies,"Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...",medium,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Garmadon,heading_name_list,Darkies,"Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...",medium,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Icebeer,heading_name_list,Darkies,"Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...",medium,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Cameltoe,heading_name_list,Darkies,"Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...",medium,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Hagar,comma_name_list,,"Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Dumbledore,comma_name_list,,"Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Arammis,comma_name_list,,"Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Floki,comma_name_list,,"Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Sudo,comma_name_list,,"Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Kao,comma_name_list,,"Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Kaos,comma_name_list,,"Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Macunaima,comma_name_list,,"Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Arthurius,comma_name_list,,"Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Bizarro,comma_name_list,,"Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Taurus,comma_name_list,,"Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Uhtred,comma_name_list,,"Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Thorr,comma_name_list,,"Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Tosco,comma_name_list,,"Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Capitão,comma_name_list,,"Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Gaston,comma_name_list,,"Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Galahad,comma_name_list,,"Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Robim,comma_name_list,,"Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Zécolméia,comma_name_list,,"Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Mumm,comma_name_list,,"Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Garmadon,comma_name_list,,"Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Icebeer,comma_name_list,,"Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...",low,no
whois_rato_1781605495,,Rato,Maia,"Rato is a Maia (Cartographer).
Last login 1 month and 7 days ago from *.br.
Whities: Ampère, Hagar, Dumbledore, Arammis, Floki, Sudo
Kao, Kaos, Macunaima, Arthurius, Bizarro, Taurus, Uhtred
Thorr, Tosco,  Capitão, Gaston, Galahad, Robim, Zécolméia,
João, Mestre.
Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...
      Brasil Brasil Brasil Brasil Brasil
Link 300ms ~ 500ms HO!   http://italofa.googlepages.com",Cameltoe,comma_name_list,,"Darkies: Zébuceta, Mumm, Garmadon, Icebeer, Cameltoe...",low,no
whois_raul_1781605507,,Raul,Maia,"Raul knows that 3 quickbolts will kill a bn! is a Maia.
Last login 1 year and 18 days ago.

 Whities: Trinity Teyon Rhaegar Tuunbaq Teleg Tats Shiare Brelgo
 Darkies: Prist Brath Azmodan Tessa Kara",Prist,heading_name_list,Darkies,Darkies: Prist Brath Azmodan Tessa Kara,high,yes
whois_raul_1781605507,,Raul,Maia,"Raul knows that 3 quickbolts will kill a bn! is a Maia.
Last login 1 year and 18 days ago.

 Whities: Trinity Teyon Rhaegar Tuunbaq Teleg Tats Shiare Brelgo
 Darkies: Prist Brath Azmodan Tessa Kara",Brath,heading_name_list,Darkies,Darkies: Prist Brath Azmodan Tessa Kara,medium,no
whois_raul_1781605507,,Raul,Maia,"Raul knows that 3 quickbolts will kill a bn! is a Maia.
Last login 1 year and 18 days ago.

 Whities: Trinity Teyon Rhaegar Tuunbaq Teleg Tats Shiare Brelgo
 Darkies: Prist Brath Azmodan Tessa Kara",Azmodan,heading_name_list,Darkies,Darkies: Prist Brath Azmodan Tessa Kara,high,yes
whois_raul_1781605507,,Raul,Maia,"Raul knows that 3 quickbolts will kill a bn! is a Maia.
Last login 1 year and 18 days ago.

 Whities: Trinity Teyon Rhaegar Tuunbaq Teleg Tats Shiare Brelgo
 Darkies: Prist Brath Azmodan Tessa Kara",Tessa,heading_name_list,Darkies,Darkies: Prist Brath Azmodan Tessa Kara,high,yes
whois_raul_1781605507,,Raul,Maia,"Raul knows that 3 quickbolts will kill a bn! is a Maia.
Last login 1 year and 18 days ago.

 Whities: Trinity Teyon Rhaegar Tuunbaq Teleg Tats Shiare Brelgo
 Darkies: Prist Brath Azmodan Tessa Kara",Kara,heading_name_list,Darkies,Darkies: Prist Brath Azmodan Tessa Kara,medium,no
whois_rebel_1781605525,,Rebel,Maia,"Rebel Yell is a Maia [Retired].
Last login 22 years, 9 months, and 16 days ago from *.com.

Email : Stjon@spray.se

Whities: Thorac, Faror, Mynduil
Darkies: Snuttan, Tyc, Sargul, Zarc

Rl name Stefan
Old Player:)",Snuttan,heading_name_list,Darkies,"Darkies: Snuttan, Tyc, Sargul, Zarc",medium,no
whois_rebel_1781605525,,Rebel,Maia,"Rebel Yell is a Maia [Retired].
Last login 22 years, 9 months, and 16 days ago from *.com.

Email : Stjon@spray.se

Whities: Thorac, Faror, Mynduil
Darkies: Snuttan, Tyc, Sargul, Zarc

Rl name Stefan
Old Player:)",Tyc,heading_name_list,Darkies,"Darkies: Snuttan, Tyc, Sargul, Zarc",medium,no
whois_rebel_1781605525,,Rebel,Maia,"Rebel Yell is a Maia [Retired].
Last login 22 years, 9 months, and 16 days ago from *.com.

Email : Stjon@spray.se

Whities: Thorac, Faror, Mynduil
Darkies: Snuttan, Tyc, Sargul, Zarc

Rl name Stefan
Old Player:)",Sargul,heading_name_list,Darkies,"Darkies: Snuttan, Tyc, Sargul, Zarc",medium,no
whois_rebel_1781605525,,Rebel,Maia,"Rebel Yell is a Maia [Retired].
Last login 22 years, 9 months, and 16 days ago from *.com.

Email : Stjon@spray.se

Whities: Thorac, Faror, Mynduil
Darkies: Snuttan, Tyc, Sargul, Zarc

Rl name Stefan
Old Player:)",Zarc,heading_name_list,Darkies,"Darkies: Snuttan, Tyc, Sargul, Zarc",medium,no
whois_rebel_1781605525,,Rebel,Maia,"Rebel Yell is a Maia [Retired].
Last login 22 years, 9 months, and 16 days ago from *.com.

Email : Stjon@spray.se

Whities: Thorac, Faror, Mynduil
Darkies: Snuttan, Tyc, Sargul, Zarc

Rl name Stefan
Old Player:)",Tyc,comma_name_list,,"Darkies: Snuttan, Tyc, Sargul, Zarc",low,no
whois_rebel_1781605525,,Rebel,Maia,"Rebel Yell is a Maia [Retired].
Last login 22 years, 9 months, and 16 days ago from *.com.

Email : Stjon@spray.se

Whities: Thorac, Faror, Mynduil
Darkies: Snuttan, Tyc, Sargul, Zarc

Rl name Stefan
Old Player:)",Sargul,comma_name_list,,"Darkies: Snuttan, Tyc, Sargul, Zarc",low,no
whois_rebel_1781605525,,Rebel,Maia,"Rebel Yell is a Maia [Retired].
Last login 22 years, 9 months, and 16 days ago from *.com.

Email : Stjon@spray.se

Whities: Thorac, Faror, Mynduil
Darkies: Snuttan, Tyc, Sargul, Zarc

Rl name Stefan
Old Player:)",Zarc,comma_name_list,,"Darkies: Snuttan, Tyc, Sargul, Zarc",low,no
whois_rik_1781605584,char_rik,Rik,Maia,"…
::   | |   | | | |\ \  | + \ /    \ /    \ |   \/   |
  / // // /      **   '-'   '-' '-' '-' |   / N /\ N N /\ N | |\  /| |
 / // // /                              | + \ N \/ N N \/ N | | \/ | |
(_)(_)(_)                               |   / \    / \    / | |    | |
 (_)(_)         TIK                     '--'   '--'   '--'  '-'    '-'
   (_)
The Good:  Ainko, Akio, Alderik, Francis, Ghij, Harold, Kim,, Knutt, Kyrania,
Marieke,  Obthic, Oksar, Rhamd, Synnove, Tum, Wanda, Xyziristine, Zhyza
The Evil: Ashmash, Billiam, Brutex, Defcon, Hatchie, Inkathurg, Lentracus,
Maglubhiyet, Myrcea, Oki, Oliksia, Qwestus, Timo, Tym, Wrorg, Zhough

mume.kyrania.com mume@kyrania.com around since 2000
It seems my life moved on. Good",Akio,comma_name_list,,"The Good:  Ainko, Akio, Alderik, Francis, Ghij, Harold, Kim,, Knutt, Kyrania,",low,no
whois_rik_1781605584,char_rik,Rik,Maia,"…
::   | |   | | | |\ \  | + \ /    \ /    \ |   \/   |
  / // // /      **   '-'   '-' '-' '-' |   / N /\ N N /\ N | |\  /| |
 / // // /                              | + \ N \/ N N \/ N | | \/ | |
(_)(_)(_)                               |   / \    / \    / | |    | |
 (_)(_)         TIK                     '--'   '--'   '--'  '-'    '-'
   (_)
The Good:  Ainko, Akio, Alderik, Francis, Ghij, Harold, Kim,, Knutt, Kyrania,
Marieke,  Obthic, Oksar, Rhamd, Synnove, Tum, Wanda, Xyziristine, Zhyza
The Evil: Ashmash, Billiam, Brutex, Defcon, Hatchie, Inkathurg, Lentracus,
Maglubhiyet, Myrcea, Oki, Oliksia, Qwestus, Timo, Tym, Wrorg, Zhough

mume.kyrania.com mume@kyrania.com around since 2000
It seems my life moved on. Good",Alderik,comma_name_list,,"The Good:  Ainko, Akio, Alderik, Francis, Ghij, Harold, Kim,, Knutt, Kyrania,",high,yes
whois_rik_1781605584,char_rik,Rik,Maia,"…
::   | |   | | | |\ \  | + \ /    \ /    \ |   \/   |
  / // // /      **   '-'   '-' '-' '-' |   / N /\ N N /\ N | |\  /| |
 / // // /                              | + \ N \/ N N \/ N | | \/ | |
(_)(_)(_)                               |   / \    / \    / | |    | |
 (_)(_)         TIK                     '--'   '--'   '--'  '-'    '-'
   (_)
The Good:  Ainko, Akio, Alderik, Francis, Ghij, Harold, Kim,, Knutt, Kyrania,
Marieke,  Obthic, Oksar, Rhamd, Synnove, Tum, Wanda, Xyziristine, Zhyza
The Evil: Ashmash, Billiam, Brutex, Defcon, Hatchie, Inkathurg, Lentracus,
Maglubhiyet, Myrcea, Oki, Oliksia, Qwestus, Timo, Tym, Wrorg, Zhough

mume.kyrania.com mume@kyrania.com around since 2000
It seems my life moved on. Good",Francis,comma_name_list,,"The Good:  Ainko, Akio, Alderik, Francis, Ghij, Harold, Kim,, Knutt, Kyrania,",high,yes
whois_rik_1781605584,char_rik,Rik,Maia,"…
::   | |   | | | |\ \  | + \ /    \ /    \ |   \/   |
  / // // /      **   '-'   '-' '-' '-' |   / N /\ N N /\ N | |\  /| |
 / // // /                              | + \ N \/ N N \/ N | | \/ | |
(_)(_)(_)                               |   / \    / \    / | |    | |
 (_)(_)         TIK                     '--'   '--'   '--'  '-'    '-'
   (_)
The Good:  Ainko, Akio, Alderik, Francis, Ghij, Harold, Kim,, Knutt, Kyrania,
Marieke,  Obthic, Oksar, Rhamd, Synnove, Tum, Wanda, Xyziristine, Zhyza
The Evil: Ashmash, Billiam, Brutex, Defcon, Hatchie, Inkathurg, Lentracus,
Maglubhiyet, Myrcea, Oki, Oliksia, Qwestus, Timo, Tym, Wrorg, Zhough

mume.kyrania.com mume@kyrania.com around since 2000
It seems my life moved on. Good",Ghij,comma_name_list,,"The Good:  Ainko, Akio, Alderik, Francis, Ghij, Harold, Kim,, Knutt, Kyrania,",low,no
